职位名称,工资,城市,出勤要求,实习周期,职位福利,公司名称,所属行业,公司规模,投递链接,省份
电商数据分析实习生,112.5,南通,4天/周,3个月,学习和晋升，员工活动多，薪资福利好，人性管理，前景发展好，500强客户，团队专业，行业领先,安客诚信息,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_lx62m5w7o1iw?pcm=pc_SearchList,江苏
数据梳理（BA）实习生,145.83,南京,5天/周,3个月,氛围nice，薪资待遇，前沿科技，行业大牛,南京可信区块链与算法经济研究院,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_o0iac1izc05w?pcm=pc_SearchList,江苏
市场部数据分析实习生,133.33,北京,5天/周,3个月,专业化流程，大企业，员工餐，互联网精神，脑洞创造力，自我提升，注重实力，能力提高，丰富的下午茶，有活力的团队,网易,教育/培训,2000人以上,https://www.shixiseng.com/intern/inn_rfaxz9ph9ck3?pcm=pc_SearchList,北京
财务数据治理实习生,145.83,上海,3天/周,4个月,大企业，靠谱团队，牛人同事，上级同事很好,康宁,汽车/机械/制造,2000人以上,https://www.shixiseng.com/intern/inn_pdt2stnj5igw?pcm=pc_SearchList,上海
市场部数据分析实习生,133.33,北京,5天/周,3个月,专业化流程，大企业，员工餐，互联网精神，脑洞创造力，自我提升，注重实力，能力提高，丰富的下午茶，有活力的团队,网易,教育/培训,2000人以上,https://www.shixiseng.com/intern/inn_lkxhbf36n7d7?pcm=pc_SearchList,北京
供应链数据分析助理,137.5,深圳,4天/周,3个月,快速发展，生日卡福利，能学到东西，六险一金，有转正机会，提供三餐,安克创新,电子/通信/硬件,2000人以上,https://www.shixiseng.com/intern/inn_lxpkbqs1nhjf?pcm=pc_SearchList,广东
生化数据提取实习生,187.5,北京,3天/周,6个月,技术前沿，产学研，同事有爱，薪酬高，人工智能，生物制药,燧坤智能,医疗/健康/制药/生物,15-50人,https://www.shixiseng.com/intern/inn_brhc6fv1umrx?pcm=pc_SearchList,北京
实习生（数据&参数维护）,45.0,上海,2天/周,3个月,金融，清算行业，支付行业,连通公司,金融/经济/投资/财会,500-2000人,https://www.shixiseng.com/intern/inn_ezb4du6pljwr?pcm=pc_SearchList,上海
肿瘤数据研究实习生,179.17,杭州,4天/周,6个月,发展潜力大，优厚薪资，氛围融洽，带薪年假，五险一金，实习工资,北大信研院,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_0jsgxcewflbl?pcm=pc_SearchList,浙江
实习数据仓库开发,187.5,上海,4天/周,3个月,同事年轻友好，简单真诚，各种好玩，有意义，部门聚餐,斑马,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_ohnvd1ty37n8?pcm=pc_SearchList,上海
创投数据分析实习生,75.0,成都,5天/周,3个月,创业,创业邦,广告/传媒/公关/展览,150-500人,https://www.shixiseng.com/intern/inn_nnscmgvlbfjc?pcm=pc_SearchList,四川
电商数据分析实习生,112.5,上海,5天/周,3个月,有转正机会，包午饭，节日礼品，导师制度,卫康隐形眼镜,医疗/健康/制药/生物,150-500人,https://www.shixiseng.com/intern/inn_hhh6wzjqmqcu?pcm=pc_SearchList,上海
数据处理实习生【电影】,91.67,杭州,5天/周,3个月,专业，高效，有大牛带，活力& 创新，五险一金双休，留用机会大,博采传媒,广告/传媒/公关/展览,150-500人,https://www.shixiseng.com/intern/inn_hgyrfclo52pa?pcm=pc_SearchList,浙江
金融数据编辑实习生,125.0,合肥,5天/周,6个月,有培训体系，可转正，爱上一座城，恋上一个家，进步空间大，双休，五险一金，80 90，导师带教制，很好的学习成长氛围，学到东西多,希施玛,金融/经济/投资/财会,150-500人,https://www.shixiseng.com/intern/inn_vtrc8eiyotm0?pcm=pc_SearchList,安徽
数据分析师（滴滴国际化）,291.67,北京,5天/周,6个月,团队大牛多，公司发展前景，热门领域，学习内容多，免费晚餐，下午茶,Vipkid,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_rc1pvekkus41?pcm=pc_SearchList,北京
咨询实习生-数据行业,137.5,上海,3天/周,3个月,周末双休& 五险一金，定义未来，弹性工作，股权激励,basebit.ai,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_n2xooexhbmds?pcm=pc_SearchList,上海
数据管理咨询助理,104.17,北京,5天/周,3个月,云计算，大数据，人工智能，职业发展，上级同事很好，阳光体制,国家工信安全中心,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_vbk9wkssypos?pcm=pc_SearchList,北京
GIS数据处理实习生,145.83,北京,5天/周,3个月,氛围好 福利多 成长快，积累实战经验，校招Offer，技术牛人多，有食堂,广联达,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_fkvvbwl8tv40?pcm=pc_SearchList,北京
数据分析整理实习生,104.17,佛山,5天/周,6个月,为梦想服务，公司内部培训，氛围轻松，500强客户，爱才如子，一周双休,碧桂园国华文旅,广告/传媒/公关/展览,150-500人,https://www.shixiseng.com/intern/inn_p6doi3w9des1?pcm=pc_SearchList,广东
股票数据处理实习生,125.0,深圳,5天/周,3个月,金融研究，国际化平台，扁平化管理，多元包容，技能培训，发展空间大,晨星资讯（深圳）有限公司,金融/经济/投资/财会,500-2000人,https://www.shixiseng.com/intern/inn_sflrhec2wqnz?pcm=pc_SearchList,广东
粤语数据标注实习生,116.67,广州,3天/周,2个月,环境宽松，早九晚六，超赞企业文化,有光科技,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_rfsun9oekeci?pcm=pc_SearchList,广东
数据开发（研发）实习生,15.0,成都,3天/周,3个月,有竞争力薪资，融洽团队氛围，乐趣多多，平等，聚餐、出游，学习成长空间,黑翼资产,金融/经济/投资/财会,50-150人,https://www.shixiseng.com/intern/inn_y7dahvcqs6ji?pcm=pc_SearchList,四川
数据标注（单细胞方向）,187.5,北京,4天/周,6个月,奖励机制多，合法合规，员工生日会，福利环境超好，业内大牛,百图生科,医疗/健康/制药/生物,50-150人,https://www.shixiseng.com/intern/inn_0gtnszujnwz3?pcm=pc_SearchList,北京
渠道数据实习生J25633,133.33,北京市,3天/周,8个月,外企实习，500强，医药行业，行业领先,辉瑞,医疗/健康/制药/生物,2000人以上,https://www.shixiseng.com/intern/inn_1j1h0pqlcwmj?pcm=pc_SearchList,其它
咨询实习生-数据行业,137.5,上海,4天/周,3个月,周末双休& 五险一金，定义未来，弹性工作，股权激励,basebit.ai,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_ivjykt2zvay1?pcm=pc_SearchList,上海
英语数据标注实习生,91.67,无锡,5天/周,7个月,技术氛围好，高成长，专人带领，有成长空间，灵活派遣，入职五险一金,文思海辉,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_4uarcm7ulowh?pcm=pc_SearchList,江苏
数据分析研究实习生,291.67,北京,4天/周,3个月,优秀可转正，有中午饭,诚奇资产,金融/经济/投资/财会,15-50人,https://www.shixiseng.com/intern/inn_an99ev3pk4zx?pcm=pc_SearchList,北京
数据经营分析实习生,112.5,上海,5天/周,3个月,顶尖团队，互联网 金融,澜实投资,金融/经济/投资/财会,50-150人,https://www.shixiseng.com/intern/inn_sguik3c3gvap?pcm=pc_SearchList,上海
数据仓库Intern（ETL）,112.5,上海,3天/周,3个月,一视同仁，快乐,珀金埃尔默,医疗/健康/制药/生物,2000人以上,https://www.shixiseng.com/intern/inn_h6rnhfzr3qik?pcm=pc_SearchList,上海
数据整理分析实习生,112.5,上海,4天/周,3个月,发展好，点心水果，公司平台好，食宿补贴，实习留任，通讯补助,上海老城隍庙食品,快消/百货/批发/零售,500-2000人,https://www.shixiseng.com/intern/inn_ozcn6mozmo3s?pcm=pc_SearchList,上海
人工智能数据分析助理,125.0,上海,5天/周,3个月,工作氛围宽松，五险一金绩效，股权激励，社保& 双休,松瑞互联,互联网/游戏/软件,少于15人,https://www.shixiseng.com/intern/inn_kzpkzrhhwer7?pcm=pc_SearchList,上海
高级数据分析讲师,125.0,上海,3天/周,3个月,数据分析，数据挖掘,拓端数据,企业服务/咨询,少于15人,https://www.shixiseng.com/intern/inn_ujoutljtcw5i?pcm=pc_SearchList,上海
商业数据产品经理实习生（数据挖掘&基础建设方向）,35.0,北京,5天/周,4个月,环境优越，团队牛，有吃喝有梦想，互联网招聘,小红书,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_ca28ffektjpo?pcm=pc_SearchList,北京
商业数据产品经理实习生（数据挖掘&基础建设方向）,35.0,上海,5天/周,4个月,环境优越，团队牛，有吃喝有梦想，互联网招聘,小红书,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_q2m97hs6igbz?pcm=pc_SearchList,上海
数据产品中心（产品要素分析）- 数据产品实习生,187.5,北京,4天/周,3个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_pxfuyqyxtkl4?pcm=pc_SearchList,北京
猎头管培生-新能源/消费品/电动车行业大客户组,104.17,成都,3天/周,2个月,人力资源，猎头，实习生,新大瀚,企业服务/咨询,2000人以上,https://www.shixiseng.com/intern/inn_2dknroboesc7?pcm=pc_SearchList,四川
大装置-AI算法模型训练平台产品实习生,166.67,北京,5天/周,4个月,高成长，专业培训，各种福利，专业的平台，发展空间，水果管饱，年假，技术提升，待遇不错，有成长空间,SenseTime商汤科技,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_gs8e7khtxn2j?pcm=pc_SearchList,北京
京东健康-滋补业务部-大客户渠道销售助理（实习生）,166.67,北京,5天/周,6个月,锻炼自我，专业、活力、创造，nice氛围，创新，福利，1对1导师制,京东,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_pzzmceqqthml?pcm=pc_SearchList,北京
生物数据实习生（AI事业部）,208.33,北京,4天/周,3个月,地铁周边，李开复，办公环境好，成长空间大，美味午餐,创新工场,金融/经济/投资/财会,150-500人,https://www.shixiseng.com/intern/inn_lao1mfj0um4q?pcm=pc_SearchList,北京
人力资源咨询项目数据助理,112.5,上海,3天/周,6个月,平台好机会多,启彧咨询,企业服务/咨询,50-150人,https://www.shixiseng.com/intern/inn_ulxch2sfxupc?pcm=pc_SearchList,上海
数据分析实习生-生活服务,30.0,北京,5天/周,4个月,亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴,字节跳动,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_ztlmrfmldb3r?pcm=pc_SearchList,北京
留学App数据分析实习生,104.17,全国,3天/周,3个月,办公氛围年轻，年底奖金，创新团队，带薪年假，团队靠谱，团队年轻专业，大量实习生职位资源,指南者教育,教育/培训,50-150人,https://www.shixiseng.com/intern/inn_4fuekdqdos8n?pcm=pc_SearchList,其它
留学App数据分析实习生,104.17,南京,3天/周,2个月,实习优秀转正，周末双休，该有的都有，老板人超好，氛围棒，团队融洽，年轻平等，出境旅游，包餐,compassedu指南者教育,教育/培训,50-150人,https://www.shixiseng.com/intern/inn_c1ct916scxa9?pcm=pc_SearchList,江苏
留学App数据分析实习生,104.17,常州,3天/周,2个月,团队有活力，活动众多，年轻的团队，丰富带薪假期，线下聚会多，体检，氛围爆好，出国旅游，高薪实习，多元化,指南者留学,教育/培训,50-150人,https://www.shixiseng.com/intern/inn_xotlhbt2nppr?pcm=pc_SearchList,江苏
数据分析实习生-国际化产品,薪资面议,上海,4天/周,3个月,亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴,字节跳动,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_qutgvwhce7hh?pcm=pc_SearchList,上海
网约车技术部-数据运营实习生,145.83,北京,5天/周,6个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_cc4wrryp6pnv?pcm=pc_SearchList,北京
商品数据分析实习生（服装）,112.5,上海,5天/周,3个月,潮流，能力优先，发展机遇，快速成长,得物App,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_v3ad7ckpac5o?pcm=pc_SearchList,上海
数据分析处理方向实习生,112.5,广州,3天/周,3个月,良好的工作氛围，舒适的办公环境，年轻的团队，锻炼机会，员工食堂，免费茶水，交通便利,广汽汇理,金融/经济/投资/财会,500-2000人,https://www.shixiseng.com/intern/inn_bllnxbgtjsfv?pcm=pc_SearchList,广东
数据处理实习生（财务方向）,15.0,北京,4天/周,6个月,公司内部培训，各种福利，团队氛围好，靠谱，弹性工作，带薪年假十天起，午餐补助，定期团建，生日趴，有情怀，有调性,太合音乐集团,广告/传媒/公关/展览,150-500人,https://www.shixiseng.com/intern/inn_uxeivqdrjzh7?pcm=pc_SearchList,北京
用户发展部-数据运营实习生,145.83,北京,5天/周,6个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_pbjrn5xk0myv?pcm=pc_SearchList,北京
业务策略-数据运营实习生,30.0,北京,5天/周,3个月,环境优越，团队牛，有吃喝有梦想，互联网招聘,小红书,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_tam5judhlkgw?pcm=pc_SearchList,北京
闪光的实习-数据分析（租赁）,5.0,北京,5天/周,3个月,实习生，文化开放，环境好，德资公司,宝马（中国）汽车贸易有限公司,汽车/机械/制造,2000人以上,https://www.shixiseng.com/intern/inn_d99cbuwtn9d4?pcm=pc_SearchList,北京
私域运营实习生（数据方向）,125.0,上海,4天/周,3个月,发展平台大，同事可爱，咖啡零食随便吃，高成长企业，舒适办公场地，公司氛围好,KnowYourself,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_rekilascmgwz?pcm=pc_SearchList,上海
体验管理-数据分析实习生,229.17,北京,5天/周,4个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_xysihsvlo9pb?pcm=pc_SearchList,北京
专车事业部-数据运营实习生,薪资面议,北京,5天/周,3个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_sylav8ivnpap?pcm=pc_SearchList,北京
汽车数据安全咨询助理,166.67,北京,5天/周,3个月,自动驾驶，人工智能，国家创新中心，车联网,国汽北京,汽车/机械/制造,150-500人,https://www.shixiseng.com/intern/inn_1xfpxjpunogh?pcm=pc_SearchList,北京
